SrcIP,SrcPort,DstIP,DstPort,Proto,CurrentLength,SumIat,TotalPkts,MinLen,MaxLen,SumLen,MeanLen,Label
10.8.8.130,52161,64.4.23.162,40019,6,4456448,1381312506449,111,66,482,14084,8315396,0
84.187.17.164,42474,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.134,15685,109.146.33.108,7506,17,0,0,1,60,60,60,3932160,-1
10.8.8.130,51413,79.38.157.56,53500,17,0,0,1,139,139,139,9109504,-1
10.8.8.138,42011,209.148.205.35,443,6,4325376,10435059677,4,66,74,272,4456448,5
10.8.8.134,58157,24.36.174.173,47044,6,4325376,28640528782,36,66,587,8420,15328142,0
207.241.236.176,80,10.8.8.130,43502,6,3932160,10228531492,2019,60,1374,2756623,89478972,0
10.8.0.14,53246,74.125.29.189,443,6,4325376,3228450538253,398,66,516,53533,8814921,3
10.8.0.6,40273,64.4.23.169,40020,17,4915200,2015509754986,2,75,75,150,4915200,6
10.8.8.234,34095,216.58.210.14,80,6,4325376,115593281835,17,66,501,1565,6033167,0
10.8.0.6,40273,140.135.25.8,12176,17,0,0,1,60,60,60,3932160,-1
64.233.184.16,995,10.8.8.110,51638,6,3932160,1488875916,17,60,218,1660,6399397,0
10.8.0.10,39587,173.252.79.90,3478,6,4325376,12513825997,8,66,218,732,5996544,6
82.165.251.100,80,10.8.0.10,44818,6,3932160,5166884062,3,60,62,184,4019541,0
126.125.253.91,37095,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
74.125.226.8,443,10.8.0.14,50013,6,3932160,58942928334,16,60,333,1902,7790592,0
10.8.0.10,41982,173.194.123.108,443,6,4325376,13153526254,33,66,569,3175,6305357,0
10.8.0.10,35049,216.58.219.229,443,6,4325376,177029047596,22,66,1404,4747,14140881,0
10.8.8.134,38241,63.133.133.162,443,6,4849664,3006600745,3,74,74,222,4849664,0
10.8.8.138,54474,75.101.155.12,21,6,4325376,124009897789,25,66,359,3545,9293004,2
10.8.8.138,49906,204.236.238.164,1297,6,3932160,2461648119,196,60,1374,251493,84091047,0
10.8.0.6,49515,178.211.244.196,27425,6,4325376,58933162258,19,66,127,1470,5070416,2
157.55.130.168,40005,10.8.0.6,40273,17,4063232,2078176596869,2,62,62,124,4063232,6
10.8.0.10,18420,108.82.4.154,19616,17,0,0,1,60,60,60,3932160,-1
10.8.8.222,60339,224.0.0.252,5355,17,4194304,418020088,2,64,64,128,4194304,6
173.194.123.1,443,10.8.0.10,48965,6,4325376,27062946749020,117,60,1404,15172,8498394,2
68.63.177.114,20718,10.8.0.6,60222,6,4325376,10962886233,8,66,127,677,5545984,6
173.194.67.16,465,10.8.8.234,37877,6,3932160,3101388781,19,60,302,2125,7329684,0
10.8.8.134,42234,157.56.53.50,12350,6,4325376,3240554195056,14,66,71,959,4489216,2
10.8.8.234,38206,63.245.217.161,443,6,4325376,14185089606,13,66,759,2829,14261641,0
79.184.32.12,14818,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
173.194.67.16,465,10.8.8.234,37842,6,3932160,3217833482,20,60,302,2191,7179468,0
10.8.8.130,47207,239.255.255.250,1900,17,11403264,7092,2,174,175,349,11436032,2
10.8.8.138,57465,74.125.226.63,443,6,4325376,240654723675,16,66,583,1951,7991296,0
74.125.226.40,443,10.8.8.138,41928,17,10551296,259871019,3,74,1392,1627,35542357,5
10.8.8.138,41291,209.148.205.32,80,6,4325376,257947126026,8,66,66,528,4325376,5
10.8.8.138,39029,74.125.226.69,443,17,5177344,1010318753,8,79,1392,2729,22355968,5
64.233.184.16,993,10.8.8.234,56890,6,7208960,3566099835,22,66,327,2898,8632878,0
10.8.8.246,57980,224.0.0.252,5355,17,4194304,418499139,2,64,64,128,4194304,6
94.28.188.85,6881,10.8.8.130,51413,17,0,0,1,388,388,388,25427968,-1
10.8.8.130,49539,151.236.19.39,15685,17,4587520,3548263525476,431,70,70,30170,4587520,2
216.58.210.5,443,10.8.8.130,44980,6,3932160,59310481206,21,60,1354,3404,10623073,0
173.252.79.90,3478,10.8.0.10,60410,6,4325376,12319390601,5,66,170,518,6789529,0
10.8.8.246,52559,224.0.0.252,5355,17,4194304,414517923,2,64,64,128,4194304,6
213.199.179.143,33033,10.8.0.6,40273,17,4128768,3561290531231,9,63,63,567,4128768,6
111.221.74.45,40019,10.8.0.6,40273,17,0,0,1,630,630,630,41287680,-1
173.194.207.127,19302,10.8.0.10,59061,17,4849664,883440324244,89,74,74,6586,4849664,0
63.245.217.160,443,10.8.8.178,54875,6,3932160,12020555401,15,60,1374,5385,23527424,0
209.148.205.16,80,10.8.8.138,58788,6,4325376,210413091201,6,66,66,396,4325376,5
111.221.77.153,40033,10.8.8.130,49539,17,3932160,10031748179666,16,60,485,2481,10162176,1
10.8.8.178,54876,63.245.217.160,443,6,4325376,11811842814,13,66,791,2917,14705270,0
10.8.8.246,50468,224.0.0.252,5355,17,4194304,413961718,2,64,64,128,4194304,6
10.8.0.10,18420,213.199.179.143,33033,17,0,0,1,100,100,100,6553600,-1
173.252.79.90,50015,10.8.0.10,57321,17,7733248,112809144,2,118,146,264,8650752,6
10.8.8.246,49677,224.0.0.252,5355,17,4194304,411380878,2,64,64,128,4194304,6
83.85.84.18,40991,10.8.8.130,51413,17,0,0,1,327,327,327,21430272,-1
10.8.8.130,47796,207.241.237.128,80,6,4325376,7363245086,308,66,288,21386,4550496,0
10.8.8.138,50093,74.125.226.35,443,17,5177344,219524749,2,79,1392,1471,48201728,5
10.8.8.178,46878,23.192.162.186,443,6,3932160,120290126032,43,60,599,7917,12066244,0
213.199.179.155,40015,10.8.8.130,49539,17,0,0,1,140,140,140,9175040,-1
189.26.171.43,38228,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.0.10,34034,209.148.205.26,443,6,3932160,232614878,11,60,583,1451,8644794,0
216.58.208.35,443,10.8.8.178,52158,6,4325376,295296280149,633,66,1374,842497,87225724,5
10.8.8.130,59148,239.255.255.250,1900,17,11403264,11185,2,174,175,349,11436032,2
93.184.220.29,80,10.8.8.178,38630,6,4325376,5468544282,2,66,74,140,4587520,0
10.8.0.10,54668,216.58.219.227,443,6,7012352,27055738777496,23,66,1404,4078,11619817,1
10.8.8.130,49539,212.67.144.167,9052,17,0,0,1,60,60,60,3932160,-1
216.58.210.3,443,10.8.8.130,34929,6,3932160,59126385152,18,60,1354,3154,11483363,0
70.162.82.238,3792,10.8.8.134,15685,17,4128768,56763231826,4,63,63,252,4128768,2
10.8.8.138,44652,74.125.29.155,443,6,4325376,59102608431,4,66,66,264,4325376,5
10.8.8.130,33800,207.241.227.212,80,6,4325376,3194424311,370,66,301,26487,4691491,0
216.58.210.46,443,10.8.8.178,39776,6,4325376,2905810256,13,66,1374,5155,25987544,0
10.8.8.246,53532,224.0.0.252,5355,17,4194304,412081883,2,64,64,128,4194304,6
10.8.8.134,38968,158.222.191.234,55045,6,4325376,62392214799,79,66,592,11352,9417274,2
10.8.8.246,64268,224.0.0.252,5355,17,4194304,412912524,2,64,64,128,4194304,6
10.8.8.246,50699,224.0.0.252,5355,17,4194304,414377955,2,64,64,128,4194304,6
173.194.123.10,443,10.8.0.10,47363,6,4325376,250288349,7,66,1404,4058,37992155,0
10.8.8.138,58708,74.125.226.73,443,17,5177344,1007609484,8,79,1392,2744,22478848,5
10.8.8.134,15685,126.144.92.220,6783,17,0,0,1,60,60,60,3932160,-1
10.8.8.130,51413,114.202.9.182,42682,17,0,0,1,100,100,100,6553600,-1
64.233.171.188,5228,10.8.8.138,45325,6,4325376,2557285992578,13,66,66,858,4325376,2
69.171.255.36,3478,10.8.0.10,43459,17,0,0,1,74,74,74,4849664,-1
10.8.8.134,15685,129.64.232.149,18501,17,0,0,1,60,60,60,3932160,-1
207.241.227.212,80,10.8.8.130,33827,6,3932160,6399370470,1213,60,1374,1654103,89367925,0
10.8.8.138,58746,209.148.205.16,80,6,4325376,74836570057,4,66,66,264,4325376,5
173.194.123.1,443,10.8.0.10,48962,6,4325376,27062933279066,2531,66,1404,385585,9984076,2
207.241.236.176,80,10.8.8.130,43512,6,4325376,11726605131,2017,66,1374,2756552,89565390,0
10.8.8.246,60661,224.0.0.252,5355,17,4194304,420689260,2,64,64,128,4194304,6
10.8.8.130,36109,239.255.255.250,1900,17,11403264,9352,2,174,175,349,11436032,2
111.221.77.152,40005,10.8.0.6,40273,17,4063232,2656040983410,6,62,62,372,4063232,6
10.8.0.14,34669,173.194.123.8,443,6,4325376,59036404421,16,66,1404,4084,16728064,0
173.194.123.31,443,10.8.0.10,37310,6,4325376,214260289,10,66,1404,4931,32315801,0
212.164.136.200,48918,10.8.8.130,49539,17,4456448,1021988188,5,68,68,340,4456448,2
23.67.255.209,443,10.8.8.178,39276,6,7798784,4348728303,5,66,119,436,5714739,0
213.199.179.159,40004,10.8.0.6,40273,17,4063232,2697338090297,2,62,62,124,4063232,6
173.194.67.16,465,10.8.8.234,37878,6,3932160,3005129020,19,60,302,2131,7350379,0
208.117.240.241,443,10.8.8.138,53289,6,0,0,1,66,66,66,4325376,-1
208.117.251.116,443,10.8.8.138,56618,6,4325376,59343234595,1446,66,1374,1970371,89301683,0
207.241.228.122,80,10.8.8.130,59730,6,3932160,16884560550,3227,60,1374,4410235,89565900,5
73.7.240.157,38028,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.138,56625,74.125.226.33,443,17,5177344,678499756,12,79,1392,8306,45361834,5
74.125.225.24,443,10.8.8.178,41587,6,3932160,59656172229,16,60,1374,5396,22102016,0
207.241.239.206,6969,10.8.8.130,57022,6,4325376,2993390379,5,66,142,414,5426380,4
10.8.8.130,38318,86.184.231.109,1901,6,3932160,1565680177,10,60,120,720,4718592,2
10.8.8.134,15685,118.167.53.26,12055,17,0,0,1,60,60,60,3932160,-1
10.8.8.130,43488,207.241.236.176,80,6,4325376,7382534706,1047,66,248,72794,4556473,0
207.241.236.176,80,10.8.8.130,43528,6,4325376,6619024565,1212,66,1374,1654051,89438850,0
207.241.236.176,80,10.8.8.130,43548,6,3932160,8641057599,1212,60,1374,1654004,89436308,0
10.8.8.130,49539,31.53.89.88,1171,17,0,0,1,60,60,60,3932160,-1
83.255.89.225,36882,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.222,58583,224.0.0.252,5355,17,4194304,414960304,2,64,64,128,4194304,6
71.198.46.217,19699,10.8.0.6,40273,17,7995392,3060494081778,6,60,122,645,7045120,6
10.8.8.134,52561,68.224.106.140,24222,6,4325376,62817686967,220,66,1374,102530,30542754,2
157.56.52.33,443,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.110,54950,63.245.217.114,443,6,4325376,12406055061,19,66,631,2417,8336869,0
10.8.8.138,39902,23.235.40.143,443,6,4325376,1335920644,3,66,74,206,4500138,5
173.194.207.127,19302,10.8.0.14,56645,17,4849664,3443357323438,344,74,74,25456,4849664,0
157.55.130.165,443,10.8.0.10,18420,17,0,0,1,68,68,68,4456448,-1
208.117.251.116,443,10.8.8.138,56609,6,4325376,20381849425,5,66,203,475,6225920,5
129.98.43.99,24011,10.8.8.134,15685,17,4194304,499004064114,57,60,102,4041,4646157,2
91.190.218.125,12350,10.8.8.130,49539,17,4521984,361559549,3,60,69,193,4216149,6
157.55.56.149,40024,10.8.0.6,40273,17,4063232,2764446569556,3,62,62,186,4063232,6
93.184.220.29,80,10.8.8.234,56293,6,4325376,5487542534,2,66,74,140,4587520,0
176.62.100.74,14251,10.8.0.10,18420,17,0,0,1,68,68,68,4456448,-1
10.8.0.10,44871,173.194.123.23,443,6,3932160,229890905,14,60,265,1343,6286774,0
69.181.136.22,57191,10.8.8.134,33059,6,3932160,62849665114,129,60,137,8691,4415297,2
207.241.237.128,80,10.8.8.130,47706,6,4325376,5233488448,646,66,1374,879015,89175119,0
10.8.8.246,58324,224.0.0.252,5355,17,4194304,414454702,2,64,64,128,4194304,6
207.241.227.212,80,10.8.8.130,33866,6,4325376,16360849635,1210,66,1374,1653920,89579587,0
10.8.8.130,49539,178.149.3.207,60528,17,0,0,1,60,60,60,3932160,-1
10.8.0.6,40273,157.55.56.168,40013,17,0,0,1,75,75,75,4915200,-1
10.8.8.130,49539,182.189.132.69,33865,17,0,0,1,60,60,60,3932160,-1
10.8.0.6,40273,65.55.223.21,40029,17,0,0,1,80,80,80,5242880,-1
208.117.251.116,443,10.8.8.138,56641,6,4325376,184487232332,5371,66,1374,7342640,89593605,0
74.125.226.2,443,10.8.0.10,37364,6,3932160,176710795741,20,60,1404,6189,20280115,0
10.8.8.234,37858,173.194.67.16,465,6,4325376,2989198170,17,66,907,2933,11306887,0
10.8.8.138,42833,216.58.219.205,443,17,6422528,484312039,5,85,1392,2147,28141158,5
10.8.8.130,51413,68.116.5.134,19240,17,9109504,37198978436,3,139,139,417,9109504,4
10.8.8.138,37700,74.125.226.55,443,17,5373952,483074995,4,79,1392,1924,31522816,5
207.241.227.212,80,10.8.8.130,33836,6,4325376,4892406319,407,66,1374,551554,88812390,0
23.36.90.113,80,10.8.8.138,33227,6,4325376,82353601971,3,66,66,198,4325376,5
111.221.77.162,40019,10.8.0.6,40273,17,6291456,3695462205418,10,60,96,924,6055526,6
111.221.74.22,40011,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
10.8.8.246,60533,224.0.0.252,5355,17,4194304,415313977,2,64,64,128,4194304,6
10.8.8.178,36048,72.67.86.10,15827,6,4325376,5824129600,13,66,122,1025,5167261,2
10.8.8.138,56628,208.117.251.116,443,6,4325376,20336168509,7,66,583,1038,9718052,5
10.8.8.130,47779,207.241.237.128,80,6,4325376,9353770632,769,66,296,53729,4578912,0
10.8.0.10,58514,91.189.89.88,80,6,4325376,4332074784,3,66,66,198,4325376,0
157.55.56.159,40005,10.8.0.6,40273,17,0,0,1,1326,1326,1326,86900736,-1
10.8.8.246,62315,224.0.0.252,5355,17,4194304,418248482,2,64,64,128,4194304,6
10.8.8.130,59097,207.241.227.188,80,6,4325376,15816151319,942,66,296,66575,4631697,0
65.55.223.18,40006,10.8.0.6,40273,17,4128768,2835590064764,2,62,63,125,4096000,6
108.162.232.203,80,10.8.8.130,45952,6,3932160,1744996050,5,60,1374,2652,34760294,0
10.8.8.138,54541,54.235.151.171,443,6,4325376,21329098726,4,66,66,264,4325376,5
10.8.8.130,51413,45.36.133.141,48075,17,0,0,1,139,139,139,9109504,-1
10.8.8.222,53263,224.0.0.252,5355,17,4194304,414901804,2,64,64,128,4194304,6
74.125.226.46,443,10.8.8.138,37123,6,4325376,240664346250,18,66,1374,5601,20392618,5
10.8.8.178,59906,216.58.210.46,80,6,4325376,5547904877,4,66,74,272,4456448,0
10.8.0.10,37781,69.171.255.36,3478,17,0,0,1,70,70,70,4587520,-1
173.252.79.90,50015,10.8.0.10,53407,17,7733248,107648655,2,118,146,264,8650752,6
82.165.251.100,80,10.8.0.10,44814,6,3932160,3052108978,33,60,1404,34241,68000550,0
200.114.1.139,14399,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.246,49348,224.0.0.252,5355,17,4194304,411336686,2,64,64,128,4194304,6
10.8.8.178,52398,216.58.210.33,443,6,4325376,4436814501,14,66,279,1543,7223003,0
157.55.130.150,40022,10.8.0.6,40273,17,6946816,3714437859102,19,60,106,1878,6477716,6
10.8.8.130,49539,80.174.169.116,57382,17,0,0,1,60,60,60,3932160,-1
10.8.8.178,38246,216.58.208.46,443,6,4325376,4475270759,14,66,269,1533,7176192,0
10.8.8.138,42184,74.125.226.37,443,17,5177344,90253272398,16,79,1392,6377,26120192,5
74.125.226.63,443,10.8.8.138,44264,17,4587520,977336727,8,70,1392,5759,47177728,5
10.8.8.178,15685,157.56.52.14,40029,17,5439488,36181837908737,2,83,83,166,5439488,1
10.8.8.138,42220,74.125.226.34,443,6,4325376,240628685737,18,66,328,1848,6728362,0
10.8.0.6,40273,157.55.56.147,40004,17,5111808,1930857771446,2,78,78,156,5111808,6
10.8.0.10,35730,173.252.110.27,443,6,3932160,12747472736,19,60,1105,2741,9454430,0
10.8.8.130,38319,86.184.231.109,1901,6,4325376,1196928416,7,66,114,531,4971373,2
10.8.8.178,51939,216.58.208.37,443,6,4325376,58757782178,19,66,1374,4306,14852527,0
10.8.0.10,40283,91.190.216.125,443,6,3932160,142663251,3,60,74,194,4237994,0
10.8.8.138,33726,204.236.238.164,1900,6,4325376,3927366889,129,66,231,9008,4576343,2
10.8.0.14,36047,216.58.208.35,443,6,4325376,97716155398,20,66,588,3361,11013324,0
10.8.8.138,56633,208.117.251.116,443,6,4325376,160434298696,4163,66,1374,325721,5127660,0
10.8.8.178,54878,63.245.217.160,443,6,4325376,13646318263,12,66,823,2648,14461610,0
10.8.8.130,49539,157.55.56.142,443,17,0,0,1,60,60,60,3932160,-1
10.8.0.10,18420,213.199.179.168,40016,17,12517376,3710684467200,11,191,192,2106,12547165,6
10.8.8.222,58751,224.0.0.252,5355,17,4194304,414408401,2,64,64,128,4194304,6
207.241.227.188,80,10.8.8.130,59089,6,4325376,17270726932,1827,66,1374,2496926,89566799,0
64.233.184.16,465,10.8.8.110,37449,6,3932160,2282370835,19,60,304,2127,7336582,0
65.55.223.18,40010,10.8.0.6,40273,17,4128768,2598054136609,10,60,127,704,4613734,6
24.36.174.173,47044,10.8.8.134,58170,6,4325376,29598311886,37,66,128,2624,4647742,2
68.190.134.49,5840,10.8.8.134,55199,6,4325376,62605718941,31,66,155,2247,4750302,6
10.8.8.246,60636,224.0.0.252,5355,17,4194304,411647598,2,64,64,128,4194304,6
10.8.0.14,34659,173.194.123.8,443,6,4325376,72835989109,24,66,1404,5242,14314154,0
68.63.177.114,20718,10.8.0.6,60225,6,4325376,30019068021,23,66,170,1707,4863910,2
24.156.140.33,443,10.8.0.10,53270,6,4325376,209915735,9,66,1404,4686,34122410,0
67.180.224.48,35916,10.8.8.134,50304,6,3932160,62834242906,113,60,124,7641,4431509,2
10.8.8.130,49539,65.55.223.39,443,17,0,0,1,60,60,60,3932160,-1
204.236.238.164,1981,10.8.8.138,44283,6,4325376,2216036303,132,66,1374,12946,6427492,0
74.125.226.45,443,10.8.8.138,47955,6,4325376,104369818377,6,66,129,459,5013504,5
111.221.74.30,40014,10.8.0.6,40273,17,4128768,3150663631859,7,63,63,441,4128768,6
10.8.8.246,58930,224.0.0.252,5355,17,4194304,411515358,2,64,64,128,4194304,6
10.8.8.130,43556,207.241.236.176,80,6,4325376,7336734588,478,66,249,32545,4462069,0
213.199.179.146,40030,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
10.8.8.130,33877,207.241.227.212,80,6,4325376,10567298031,396,66,254,26986,4466046,0
72.21.91.29,80,10.8.0.10,37617,6,4325376,12523866159,5,66,854,1126,14758707,0
68.180.110.66,12732,10.8.0.6,48617,6,4325376,11166770930,8,66,165,729,5971968,6
10.8.0.6,49567,178.168.63.248,35394,6,4325376,12372271437,12,66,155,962,5253802,6
111.221.74.46,40021,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
74.125.226.173,80,10.8.0.6,52750,6,3932160,199029604170,7,60,66,456,4269202,0
10.8.8.130,49539,75.99.233.130,16678,17,0,0,1,60,60,60,3932160,-1
69.92.223.126,15157,10.8.8.134,40937,6,4325376,62401565082,81,66,140,5565,4502565,2
74.125.226.33,443,10.8.8.138,47739,17,8847360,21369319944,5,74,1392,1840,24117248,5
10.8.8.130,49539,2.218.214.60,55984,17,0,0,1,60,60,60,3932160,-1
10.8.0.10,18420,111.221.74.18,40006,17,0,0,1,64,64,64,4194304,-1
10.8.8.130,49539,46.32.76.184,39297,17,0,0,1,60,60,60,3932160,-1
111.221.74.19,40017,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
10.8.8.130,49539,111.221.77.155,40021,17,30343168,124703795503,2,463,463,926,30343168,2
111.221.77.169,443,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
157.55.130.173,40001,10.8.0.6,40273,17,5111808,2877338636434,7,77,78,544,5093083,6
10.8.0.10,59061,173.194.76.127,19305,17,10616832,883985769138,891,162,162,144342,10616832,5
64.4.23.169,40008,10.8.8.130,49539,17,4063232,1361157800629,2,62,62,124,4063232,2
10.8.8.178,38247,216.58.208.46,443,6,4325376,4334688901,13,66,269,1467,7395485,0
10.8.8.134,48915,174.21.67.7,36864,6,4325376,62918918024,41,66,166,3286,5252470,2
10.8.8.222,58972,224.0.0.252,5355,17,4194304,411503150,2,64,64,128,4194304,6
92.84.157.162,26731,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.130,48835,2.30.116.54,58139,6,4587520,978699199969,1751,70,832,225259,8430938,5
10.8.8.130,49637,91.190.216.53,12350,6,4325376,38626743682,15,66,470,2074,9061444,0
137.117.177.33,443,10.8.8.130,41942,6,4325376,2118514471,15,66,1374,12582,54971596,0
46.211.205.213,25521,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
157.55.130.152,40021,10.8.0.6,40273,17,6291456,3184062846081,11,60,690,1626,9687412,6
10.8.0.10,48359,173.194.123.18,443,6,4325376,177912838750,29,66,1404,5174,11692526,0
173.194.123.23,443,10.8.0.14,45175,6,3932160,59337683799,14,60,215,1301,6090166,0
10.8.8.130,51413,176.63.102.150,55041,17,0,0,1,139,139,139,9109504,-1
157.56.52.39,40026,10.8.0.6,40273,17,4063232,2650274033663,2,62,62,124,4063232,6
10.8.8.134,15685,129.98.43.99,24011,17,5177344,512620521266,430,61,673,102686,15650301,0
10.8.8.130,49539,212.161.8.36,13392,17,10420224,239467905339,4,159,159,636,10420224,2
137.117.177.33,443,10.8.8.130,41955,6,4325376,950049566,14,66,1374,12504,58533010,5
10.8.0.10,56608,173.194.123.11,443,6,3932160,257796884,14,60,275,1353,6333586,0
69.171.255.36,3478,10.8.0.10,37590,17,0,0,1,74,74,74,4849664,-1
157.55.130.154,40009,10.8.0.6,40273,17,4063232,2024029451399,2,62,62,124,4063232,6
10.8.8.134,15685,74.73.136.244,17773,17,0,0,1,60,60,60,3932160,-1
91.190.216.125,12350,10.8.0.10,55376,6,3932160,57609879316,44,60,171,3306,4924136,2
10.8.0.6,40273,65.55.223.18,40006,17,5636096,2835595247621,2,76,86,162,5308416,6
10.8.8.134,38035,70.245.66.95,56106,6,4325376,62774585053,119,66,1374,38609,21262852,2
10.8.8.130,51413,109.229.245.76,40753,17,0,0,1,139,139,139,9109504,-1
10.8.0.6,47987,173.194.207.188,5228,6,4325376,3855617015067,90,66,99,6006,4373435,2
23.235.44.143,443,10.8.8.138,49928,6,4325376,25893196709,4,66,97,295,4833280,5
10.8.8.138,44443,74.125.226.55,443,6,4325376,240627042424,16,66,583,1951,7991296,0
10.8.8.130,49539,111.221.74.31,40033,17,4980736,1360365596441,3,76,76,228,4980736,2
10.8.8.246,56348,224.0.0.252,5355,17,4194304,411781707,2,64,64,128,4194304,6
10.8.8.178,15685,157.55.130.154,40034,17,0,0,1,76,76,76,4980736,-1
10.8.8.138,53887,204.236.238.164,1362,6,3932160,2881160510,261,60,1374,340880,85593531,0
10.8.8.138,46440,74.125.226.35,443,17,5177344,90257558731,16,79,1392,6374,26107904,5
10.8.8.134,15685,124.209.233.217,65358,17,0,0,1,60,60,60,3932160,-1
10.8.8.138,58187,74.125.226.33,443,6,4325376,240658754751,18,66,269,1708,6218638,0
86.184.231.109,1901,10.8.8.130,38319,6,4325376,1190754066,7,66,91,504,4718592,2
10.8.8.222,55125,224.0.0.252,5355,17,4194304,409637278,2,64,64,128,4194304,6
23.235.40.246,80,10.8.8.138,47400,6,4325376,601405947790,105,66,1374,138505,86448225,5
74.125.226.33,443,10.8.8.138,58852,6,4325376,3130166414,2,66,66,132,4325376,5
64.4.23.159,40005,10.8.8.134,15685,17,0,0,1,63,63,63,4128768,-1
123.214.4.99,64895,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.8.246,58731,224.0.0.252,5355,17,4325376,412371017,2,66,66,132,4325376,6
10.8.8.222,49993,224.0.0.252,5355,17,4194304,413842336,2,64,64,128,4194304,6
10.8.8.110,37413,64.233.184.16,465,6,4325376,2379452191,15,66,583,2332,10188663,3
10.8.8.246,53443,224.0.0.252,5355,17,4194304,420402646,2,64,64,128,4194304,6
10.8.8.138,37123,74.125.226.46,443,6,4325376,240611255675,20,66,328,1980,6488064,0
10.8.8.138,44714,23.235.33.217,443,6,4325376,18483828797,4,66,66,264,4325376,5
209.148.205.16,80,10.8.8.138,58784,6,4325376,211582695778,6,66,66,396,4325376,5
74.125.133.16,993,10.8.8.234,51055,6,6815744,1215668142098,3035,66,1374,1466883,31675006,0
10.8.8.246,61445,224.0.0.252,5355,17,4194304,412238282,2,64,64,128,4194304,6
10.8.0.10,56147,173.252.79.94,3478,6,4325376,3472029990468,14,66,218,1560,7302582,0
10.8.8.246,54056,224.0.0.252,5355,17,4194304,411726850,2,64,64,128,4194304,6
10.8.8.234,37863,173.194.67.16,465,6,4325376,3045452160,15,66,907,2801,12237755,0
